,tweets,user_location,tweet_posted_on,tweet_id
5457,"Check out DUEL

They're looking for a Remote Full Stack JavaScript Developer/Software Engineer and offering competitive compensation

#remotework #remotejobs #angular #javascript

https://t.co/YPbTjc5mZd",Remote,Wed Jul 14 14:56:09 +0000 2021,1415324243336777732
5458,To follow up on this one: what’s something you’ve missed about going to an office during the last year? #RemoteWork https://t.co/LaXWZbWPff,Dartmouth,Wed Jul 14 14:54:58 +0000 2021,1415323944517779457
5459,"The first episode in the docu-series is live! 

The Benefits of Remote Work https://t.co/wcYxCNR5Lp via @YouTube 

#remotework #remote #film #FilmTwitter","Vancouver, WA",Wed Jul 14 14:54:56 +0000 2021,1415323937014116353
5460,"Read blog ‘Reimagining Business in the New Normal’ by Uday Bhoomagoud, Director, Infrastructure Services, MOURI Tech. https://t.co/5CakXZPrXm
#cybersecurity #remotework
#employee https://t.co/1ve1o8N5Qi","Irving, TX",Wed Jul 14 14:54:45 +0000 2021,1415323892168728580
5461,"[podcast] How on earth can you manage and mentor your teams in this era of work-from-home. Listen as guest David Royce discusses action items you can use today. https://t.co/68t94UVpdc 

#WFH
#remotework",with host Kevin Craine,Wed Jul 14 14:54:17 +0000 2021,1415323773151158274
5462,RT @EvanKirstel: Maslow's hierarchy of needs 😂 #wifi #broadband #5G #workingfromhome #remotework https://t.co/waZCaFhCDB,"Cleveland, OH",Wed Jul 14 14:51:51 +0000 2021,1415323160552083459
5463,"🙌🏠💻 New Remote job, BackMarket is hiring a QA Engineer (UK, Germany, France, &amp; the Netherlands)  #remotejob #QA #remotework  https://t.co/MGaDMdKDJ7",Global,Wed Jul 14 14:48:49 +0000 2021,1415322395355885577
5464,"🙌🏠💻 New Remote job, BackMarket is hiring a Senior/Lead Software Engineer (UK, Germany, France, &amp; the Netherlands)  #remotejob #SoftwareDevelopment #remotework  https://t.co/hJA8vQF8qu",Global,Wed Jul 14 14:48:48 +0000 2021,1415322394764402692
5465,"Check out Interchain GmbH

They're looking for a Remote Software Engineer, IBC (Go)  and offering competitive compensation

#remotework #remotejobs #distributedsystems

https://t.co/Kcx2zGvhEj",London | New York,Wed Jul 14 14:47:09 +0000 2021,1415321979062788099
5466,"Remote Software Engineer, IBC (Go)

with competitive compensation

COMPANY IN BRIEF Interchain GmbH is a 13-person company which works on core blockchain technology.

#remotework #remotejobs #distributedsystems

https://t.co/WGq9hAupRo",Remote,Wed Jul 14 14:46:12 +0000 2021,1415321739589038081
5467,Strengthen your remote work culture. Read this: https://t.co/aU4IGCiwOF  #remotework #workingfromhome https://t.co/wrZtAFinNR,Canada,Wed Jul 14 14:46:04 +0000 2021,1415321706508521472
5468,"RT @javascriptworks: Build the best advocacy programs with a unique all-in-one platform

Remote Full Stack JavaScript Developer/Software En…",Hometown,Wed Jul 14 14:45:25 +0000 2021,1415321541672374272
5469,RT @HPChannelNews: 4 ways to make your hybrid meetings more effective: https://t.co/wOgy95WACi @HP #futureofwork #hybrid #remotework,Republic of Mauritius,Wed Jul 14 14:45:12 +0000 2021,1415321486538199040
5470,"RT @CyberCoders: Hybrid work. You’ve heard the term a lot over the past few months, but what does it really mean, and how is your company p…",കേരളം,Wed Jul 14 14:45:06 +0000 2021,1415321461896753154
5471,"Hybrid work. You’ve heard the term a lot over the past few months, but what does it really mean, and how is your company preparing for it? Learn more: https://t.co/WJz9ugMDxW

#CyberCoders #HybridWorkplace #RemoteWork #covid19 #hybrid https://t.co/4QY5XRJ2ge","Irvine, CA",Wed Jul 14 14:45:05 +0000 2021,1415321455919783943
5472,4 ways to make your hybrid meetings more effective: https://t.co/wOgy95WACi @HP #futureofwork #hybrid #remotework,"Palo Alto, CA",Wed Jul 14 14:45:04 +0000 2021,1415321451738144773
5473,"New #remote #job Software Engineer at @wikipedia
https://t.co/ehPv6UfZWU
#remotework #vacancy #hiring #workfromhome",Worldwide,Wed Jul 14 14:45:03 +0000 2021,1415321450412757000
5474,"RT @HaroldSinnott: What will the Future of #Jobs look like?

via @wef
https://t.co/H3d7u88IWn

#FutureofWork #HybridWork #DigitalTransforma…",Germany ,Wed Jul 14 14:45:01 +0000 2021,1415321440912560132
5475,"Keeping the threat of another #surge away is in our hands!

Do your part to keep your staff safe in the home stretch with our #free #COVID Self-Reporting Form powered by @laserfiche. 

Download now: https://t.co/1fA7HIR1oO 

#stopthespread #remotework #WFH https://t.co/TswjQm2FUP","Melville, New York",Wed Jul 14 14:45:00 +0000 2021,1415321435636080641
5476,RT @Vernon_Tech: #DidYouKnow we have a national presence and international partnerships to ensure service continuality for global organizat…,Metaverse,Wed Jul 14 14:44:25 +0000 2021,1415321289275973632
5477,"Build the best advocacy programs with a unique all-in-one platform

Remote Full Stack JavaScript Developer/Software Engineer, with competitive compensation

#remotework #remotejobs #angular #javascript

https://t.co/IQyiPr00sr",London | New York,Wed Jul 14 14:44:10 +0000 2021,1415321225639964675
5478,"Remote work is now the hottest ‘city’ for high-paying jobs - The Mercury News
#employees #remote #positions #ladders #cenedella #remotework
via https://t.co/TYv3Y7oNrQ
☛ https://t.co/vD1FRJyTjy https://t.co/dywGRMsq0u","Chicago, IL",Wed Jul 14 14:43:09 +0000 2021,1415320971439923201
5479,RT @EvanKirstel: #Germany’s Banks Start Ditching Offices as #RemoteWork Soars - Bloomberg https://t.co/MYZILs2XKg @tnatw,India,Wed Jul 14 14:42:05 +0000 2021,1415320700752068617
5480,"RT @mercer: Post-#pandemic, about a third of respondents will give employees #FlexibleWorking options either complete flexibility for #Remo…",UK,Wed Jul 14 14:39:06 +0000 2021,1415319950261096450
5481,"The Next Wave Of Digital Transformation Is Aimed At Those Without Desks 🖥️🚫

https://t.co/kdselY8KjJ
#digitaltransformation #remotework #hybrid work https://t.co/0pJ4kXUbnp","Chicago, IL",Wed Jul 14 14:35:05 +0000 2021,1415318939324846081
5482,#DidYouKnow we have a national presence and international partnerships to ensure service continuality for global organizations? #ChooseVernon #laptoprental #vr #apple #chargingstation #android #event #remotework #stayhome #staysafe #vernontechnology #vernonrental https://t.co/dGNFQ3LNwh,Across Canada,Wed Jul 14 14:35:00 +0000 2021,1415318921067089923
5483,RT @CreativeMika: #Remotework brings a new set of challenges to #cybersecurity. Check out our blog for tips on how to manage risks. https:/…,Internet,Wed Jul 14 14:34:42 +0000 2021,1415318844277760004
5484,"RT @ORMediaGrp: Telecommuting and Working Remotely: https://t.co/hvrVrH6RYw

#Businesscommunication #workfromhome #worksmarter #NewNormal #…","Frisco, Texas",Wed Jul 14 14:34:33 +0000 2021,1415318805371244549
5485,"RT @yquitkeepgoin: Sharing is Caring…..👨🏿‍💻
.
#BlackTechTwitter #remotework #remotejobs #CloudComputing https://t.co/ZvkLnnVCEJ","Baton Rouge, LA",Wed Jul 14 14:32:57 +0000 2021,1415318402340737027
5486,"If you're a ""remote-first"" organization, be sure to follow these best practices: https://t.co/U7z39VOGPu #remotework #hybridwork",Budapest - San Francisco,Wed Jul 14 14:32:01 +0000 2021,1415318167874834433
5487,"RT @EdgeStudio: Shoutout to the engineers who keep their spaces as SPOTLESS as this. Workspace is sacred. 💟

#edgestudiovo #voiceover #voic…",Online Directory,Wed Jul 14 14:31:43 +0000 2021,1415318095346941952
5488,Experts warn of a potential cyber pandemic on the horizon. Are your work from anywhere #WFA employees at risk? Get 5 tips for staying secure. Contact Lucky 13 Solutions for help putting them to work. #remotework #cybersecurity https://t.co/8nfguO4URv,"Webster, NY",Wed Jul 14 14:31:23 +0000 2021,1415318010487877633
5489,#Remotework brings a new set of challenges to #cybersecurity. Check out our blog for tips on how to manage risks. https://t.co/PW4Hjsj6z1 https://t.co/Wrg47sNuEw,minneapolis,Wed Jul 14 14:31:02 +0000 2021,1415317921451044870
5490,When ideas become products: our developers wanted to return to the office and therefore developed a workspace reservation system. Now @ti8m_ag places is available on the Microsoft Marketplace. Read more about it here: https://t.co/wT4JYlFN9Z #msteams #remotework #workbetter https://t.co/emkNk1eBr9,"Zürich, Schweiz",Wed Jul 14 14:30:25 +0000 2021,1415317767537020936
5491,"Shoutout to the engineers who keep their spaces as SPOTLESS as this. Workspace is sacred. 💟

#edgestudiovo #voiceover #voiceactor #engineer #audioengineer #remotework #remoterecording #vobooth #homestudio #productionstudio #recordingstudio #workspace #studiospace #creative https://t.co/RlZDd48j4k","New York, NY",Wed Jul 14 14:30:19 +0000 2021,1415317740542468096
5492,"Todays #remoteJob is from Superformula.
They are looking for a Sr. Backend Engineer, Digital automotive enthusiasts products (remote). Find out more at https://t.co/aIWKWSP7hQ #remoteWork #gotRemote",Slakertown USA,Wed Jul 14 14:30:14 +0000 2021,1415317720241946635
5493,"The #Maine Community College System will train hundreds of rural students in #RemoteWork skills as the pandemic continues to shift the American job landscape, it will offer a free training program to prepare over 700 students for remote jobs over the next  https://t.co/vWoRJoJV9b","New York, NY",Wed Jul 14 14:29:45 +0000 2021,1415317599685070849
5494,"Is your organization #accessible in #remotework and #hybridwork settings?
https://t.co/BQGckfgZjq","Fairfax, VA",Wed Jul 14 14:29:38 +0000 2021,1415317570589188103
5495,RT @cooptalis: [☕BLOG] Feedback on 10 months of disrupted business and #remote working. #talents #internationalmobility #advise #work #remo…,"Ho Chi Minh City, Vietnam",Wed Jul 14 14:29:09 +0000 2021,1415317446735450116
5496,"Succeeding at #remotework takes more than tech. In this CDW Tech Talk webcast, learn why the key to success is organizational leadership that supports culture change and embraces flexible work settings. #JoinCDW #cdwsocial https://t.co/M3MCukeTkB https://t.co/wNI7dTt0AV",Chicago,Wed Jul 14 14:29:01 +0000 2021,1415317415177555975
5497,"How does #SASE make #remotework secure? Research firm @Metrigy shares data and key recommendations on how to do #WFA right. See their findings in the compelling white paper below!
#WFA #SDWAN https://t.co/o6Sz6jDKGO","Manila City, National Capital ",Wed Jul 14 14:27:24 +0000 2021,1415317007185154048
5498,"Join us today for this @SHRM webinar to understand the issues impacting the return of employees to the workplace, learn how to apply lessons learned from #remotework, and share strategies for coaching employees to be successful in both environments: https://t.co/sPehdjW4bE","Berwyn, PA",Wed Jul 14 14:25:02 +0000 2021,1415316409916301312
5499,"RT @SIPTU: This is a welcome, albeit overdue, move from the Government on #remotework 

We need to now agree a fair, transparent and flexib…",Dublin,Wed Jul 14 14:23:06 +0000 2021,1415315923699965957
5500,"👋 Camunda Services GmbH is hiring remotely for a Technical Consultant (Java) - DACH.
    
    #RemoteJob #RemoteWork  #Jobtype: 
    Apply now! 👇
    https://t.co/mfOceI9syj",Worldwide,Wed Jul 14 14:22:01 +0000 2021,1415315650931798016
5501,"Every communication tool has its strengths and weaknesses, so they work best when used together. Learn how you can optimize communication in your team by using the right tools for the job: https://t.co/B7yP8RrxAV #virtualteams #remotework",Toronto,Wed Jul 14 14:21:38 +0000 2021,1415315554508759041
5502,T-Mobile Uses 5G-Enabled Robot Arm to Draw World's-First Remote Tattoo. (Thomas net) #Robotics #RemoteWork https://t.co/dmD7t0XIng https://t.co/LX3g5Ed4iF,"Waterloo, Ontario Canada",Wed Jul 14 14:19:00 +0000 2021,1415314892488273931
5503,"Succeeding at #remotework takes more than tech. In this CDW Tech Talk webcast, learn why the key to success is organizational leadership that supports culture change and embraces flexible work settings. #JoinCDW #cdwsocial https://t.co/qgPNd02hQD https://t.co/n2ULXSWKq6",Chicago,Wed Jul 14 14:18:32 +0000 2021,1415314775010021379
5504,#Workfromhome #remote #work #remotework #affiliateprogram #affiliatemarketing Check my website for #affiliate #referral #cashback #crypto #shopping #travel #business #dogecoin #bitcoin https://t.co/vBHLD11zwQ,"Bay Area, CA",Wed Jul 14 14:18:07 +0000 2021,1415314672270589953
5505,RT @jll_usa: How should companies meet changing worker preferences? JLL's CEO of Work Dynamics Sanjay Rishi's advice: start by listening.…,"Atlanta, Georgia",Wed Jul 14 14:18:05 +0000 2021,1415314662472683521
5506,RT @HeyOyster: Exciting news for HR teams! We've launched a host of free tools to make it easier for companies to build and manage globally…,"Berlin, Germany",Wed Jul 14 14:17:08 +0000 2021,1415314422222950400
5507,"RT @SIPTU: This is a welcome, albeit overdue, move from the Government on #remotework 

We need to now agree a fair, transparent and flexib…","Dublin City, Ireland",Wed Jul 14 14:17:04 +0000 2021,1415314407500894217
5508,RT @hybridoffice: Everyone (and their dog) appears to have compiled a list of handy tips for how to work from home. Here is the list no one…,United Kingdom,Wed Jul 14 14:17:01 +0000 2021,1415314396096647169
5509,"Want to take your work outdoors? @CareerContessa shares tips:
🌞Prep the night before
🌞Pack a bag with all you need
🌞Bring creative supplies
🌞Find a shady spot to keep electronics safe
🌞No internet? Set an away message
https://t.co/PqWmOaBAcZ #RemoteWork",180+ countries,Wed Jul 14 14:17:00 +0000 2021,1415314391227146242
5510,"Family Time, Burnout and Pet Photo Bombs. In @Plat4ormPR's latest blog I describe the pros and cons of #remotework and why I left my previous job to go #virtual.  https://t.co/2jAM2gf3EW","Lansing, MI",Wed Jul 14 14:16:49 +0000 2021,1415314345077231622
5511,"RT @Transform_Sec: How #remotework opened the floodgates to ransomware &gt; https://t.co/tFBqe4BkHa 

#cybersecurity #security #tech #business…","London, UK",Wed Jul 14 14:16:38 +0000 2021,1415314296742031364
5512,RT @HeyOyster: Exciting news for HR teams! We've launched a host of free tools to make it easier for companies to build and manage globally…,Everywhere,Wed Jul 14 14:15:42 +0000 2021,1415314063840751619
5513,How Sef Chang Uses Remote Freelancers ( + How to Onboard New Freelancers... https://t.co/u4Z7xCQDKP via @YouTube #remote #remotework #freelancer #onboarding #FreeUp,"St. Petersburg, FL",Wed Jul 14 14:15:26 +0000 2021,1415313995989463041
5514,"How Attorneys Can Successful Get Hired for a Remote Position - The National Law Review
#legal #working #national #work #attorneys #remotework
via https://t.co/0eGN8AzkQF
☛ https://t.co/D3PfvzHHpp https://t.co/f3tewL5uOp","Chicago, IL",Wed Jul 14 14:15:03 +0000 2021,1415313901110112257
5515,"Breaking Free: Remote work offers opportunities for travel - https://t.co/8azUcDgmfG
#remotely #discussion #health #opportunity #work #remotework
via https://t.co/71FaWkt9nn
☛ https://t.co/7vNNyNzJ2D https://t.co/UAZTUwKiA0","Chicago, IL",Wed Jul 14 14:15:03 +0000 2021,1415313900132782083
5516,"New #remote #job Software Engineer at @wikipedia
https://t.co/CS1B5Jl6p0
#remotework #vacancy #remotejob #hiring",Worldwide,Wed Jul 14 14:15:03 +0000 2021,1415313899222601738
5517,RT @mitsmr: How to Help Employees Maintain Work-Life Balance While Working Remotely Get the latest research ☞ https://t.co/sLPGfNCzO4 #Remo…,"London, UK",Wed Jul 14 14:13:32 +0000 2021,1415313518350450691
5518,"RT @freeag8: Your Company Needs a Digital Nomad Policy 🗻 ✈️ @HarvardBiz 

DIGITAL NOMADS👉 ""people who embrace a location-independent, techn…","Southern California, USA 🏖️😎",Wed Jul 14 14:13:15 +0000 2021,1415313444677382146
5519,"RT @PacasoHomes: Working from a second home is the opportunity of a lifetime, because it puts the focus back on life. Imagine how much more…",poland Thorn East Europe,Wed Jul 14 14:12:32 +0000 2021,1415313266474196995
5520,"As many of found since #COVID changed everything, #RemoteWork has it's challenges and it can exacerbate existing issues on teams. That's where our Team Diagnostic Assessment™ comes in. Learn more and improve #TeamPerformance today at https://t.co/LuaXZcajda https://t.co/WURbL8KMCt",Worldwide,Wed Jul 14 14:12:17 +0000 2021,1415313201244381186
5521,"RT @Transform_Sec: How #remotework opened the floodgates to ransomware &gt; https://t.co/tFBqe4BkHa 

#cybersecurity #security #tech #business…","London, UK",Wed Jul 14 14:12:16 +0000 2021,1415313196890664963
5522,"RT @jlm_hr: Are you hiring a director of remote work? Here’s why Facebook did&gt;&gt;&gt;&gt; https://t.co/HfNLlOTl8s
#HR #remotework #HybridWork #Huma…","Berlin, Germany",Wed Jul 14 14:12:07 +0000 2021,1415313159813058573
5523,"Microsoft Teams is getting a bumper update for the hybrid working future | @techradar

#microsoftteams #hybridwork #remotework https://t.co/flusTedP2w","Birmingham, AL",Wed Jul 14 14:12:00 +0000 2021,1415313131731963905
5524,"Are you hiring a director of remote work? Here’s why Facebook did&gt;&gt;&gt;&gt; https://t.co/HfNLlOTl8s
#HR #remotework #HybridWork #HumanResources #Management","Montgomery Village, MD",Wed Jul 14 14:12:00 +0000 2021,1415313130595393538
5525,"RT @Corix_JC: Returning to a #hybrid office could be even more damaging than the move to fully #remotework, writes the former #HR chief at…","Berlin, Germany",Wed Jul 14 14:10:16 +0000 2021,1415312696011001856
5526,"RT @Corix_JC: Returning to a #hybrid office could be even more damaging than the move to fully #remotework, writes the former #HR chief at…","London, England",Wed Jul 14 14:09:56 +0000 2021,1415312612095627267
5527,RT @mitsmr: How to Help Employees Maintain Work-Life Balance While Working Remotely Get the latest research ☞ https://t.co/sLPGfNCzO4 #Remo…,"London, England",Wed Jul 14 14:09:09 +0000 2021,1415312414858518533
