,tweet_id,tweet_posted_on,tweets,cleaned_tweets,user_location,polarity,user_location_cleaned
638,1419195706854805504,2021-07-25 07:19:58+00:00,"Opportunities for $1,000 Sign-on Bonus Customer Service Representative I in Riomedina, TX #Riomedina #telecommute #workfromhome #remotework #adminjob #hiring #opportunity Apply: https://t.co/oSWPpP7Jdi https://t.co/zxvhMxhmhX",opportunity sign bonus customer service representative riomedina apply,"Las Vegas, NV",0,US
639,1419195695488245761,2021-07-25 07:19:55+00:00,"Opportunities for Customer Service Associate – Work from Home in Baltimore, MD #Baltimore #telecommute #workfromhome #remotework #adminjob #hiring #opportunity Apply: https://t.co/cdvkWtP7CV https://t.co/WWIv1sqMOY",opportunity customer service associate work from home baltimore apply,"Las Vegas, NV",1,US
640,1419195654740533248,2021-07-25 07:19:46+00:00,"Opportunities for Office Assistant in Jersey City, NJ #Jersey City #VirtualAssistant #RemoteWork #adminjob #hiring #opportunity Apply: https://t.co/nvTFcG22FV https://t.co/4spkYOfrkC",opportunity office assistant jersey city city apply,"Las Vegas, NV",1,US
641,1419195633366351882,2021-07-25 07:19:41+00:00,"Opportunities for Get hired today! Work At Home – Customer Service Representative in Houston, TX #Houston #telecommute #workfromhome #remotework #adminjob #hiring #opportunity Apply: https://t.co/LPyjhtpZLV https://t.co/6XCqDevSVn",opportunity hired today work home customer service representative houston apply,"Las Vegas, NV",1,US
642,1419195627339194370,2021-07-25 07:19:39+00:00,"Opportunities for Customer Service Associate/ Return Agent in Detroit, MI #Detroit #telecommute #workfromhome #remotework #adminjob #hiring #opportunity Apply: https://t.co/0H88cpfepX https://t.co/7zHLprh1Rl",opportunity customer service associate return agent detroit apply,"Las Vegas, NV",1,US
643,1419194975955324932,2021-07-25 07:17:04+00:00,"Michigan Medicine remote work policy launches with focus on flexibility - Michigan Medicine Headlines
#remote #medicine #workplace #michigan #departments #remotework
via https://t.co/nENIvu2RgO
☛ https://t.co/HCPvGKMLdx https://t.co/NNBIkCNvNc",michigan medicine remote work policy launch with focus flexibility michigan medicine headline,"Chicago, IL",1,US
644,1419193921914159106,2021-07-25 07:12:52+00:00,"hackernoon: ""7 Ways to Beat Zoom Fatigue and Improve Your Virtual Meetings"" by @haticaHQ https://t.co/wnfMoBfedQ #zoomfatigue #remotework",hackernoon way beat zoom fatigue improve your virtual meeting,World,0,None
645,1419193012534583298,2021-07-25 07:09:16+00:00,"I’ve been trying to set up a remote working environment having data science tools on a Server machine which I then access remotely from my Mac using SSH.

Let’s just say it’s a real challenge!

#RemoteWork #Linux #UNIX #DataScience #MacbookPro https://t.co/DyucNhele0",been trying remote working environment having data science tool server machine which then access remotely from using just real challenge,"East, England",0,None
646,1419191337040105475,2021-07-25 07:02:36+00:00,"RT @stratorob: A brand is no longer what we tell the consumer it is - it's what consumers tell each other it is.

#Business #Branding #Soci…",brand longer what tell consumer what consumer tell each other,"منڈی بوریوالہ, پاکستان",0,None
647,1419191007061712896,2021-07-25 07:01:18+00:00,New to remote work? Learn 4 ways to run better meetings with your team https://t.co/Ux07sWDUpI #bettermeetings #remotework https://t.co/9hkoDy6eXc,remote work learn way better meeting with your team,"Portland, OR",0,US
648,1419190940967874561,2021-07-25 07:01:02+00:00,"Expert PHP developer required for a project. Kindly DM or reply to tweet.
#paidwork #remotework #remotejobs #remote",expert developer required project kindly reply tweet,Pakistan,0,PK
649,1419190775292825607,2021-07-25 07:00:22+00:00,. @AvivaUK is laser-focused on employee #wellbeing. Read our #UNLEASH interview with wellbeing lead Debbie Bullock to hear about its standout perks and how #HRTech has helped with the shift to #RemoteWork. #FutureOfWork https://t.co/Xoe9pEjWmh,laser focused employee read interview with wellbeing lead debbie bullock hear about standout perk helped with shift,"London, UK",1,GB
650,1419190735128125445,2021-07-25 07:00:13+00:00,"Just Like ""All you can eat"" Sundays, hire all your short term project needs on Workbairds.
https://t.co/3703ayXdb4
#remotework  #sundays #hire #shorttermproject #eat #project #tokyoolympics https://t.co/orL50JgdbS",just like sunday hire your short term project need workbairds,"Lagos, Nigeria",0,NE
651,1419189642188902400,2021-07-25 06:55:52+00:00,"RT @stratorob: A brand is no longer what we tell the consumer it is - it's what consumers tell each other it is.

#Business #Branding #Soci…",brand longer what tell consumer what consumer tell each other,USA|EUROPE|ASIA|GLOBAL✈️,0,US
652,1419188667701207041,2021-07-25 06:52:00+00:00,It’s not a trend/fad it’s a reality of the #newnormal during #endemic times. #employeeexperience. #remotework #wfh #hybridism #humancentereddesign https://t.co/5UD8rdDZXS,trend reality during time,"Singapore, Singapore",1,SG
653,1419188338175750149,2021-07-25 06:50:41+00:00,"A brand is no longer what we tell the consumer it is - it's what consumers tell each other it is.

#Business #Branding #SocialMedia #ThinkBigSundayWithMarsha #Insurtech #Fintech #Insurance #SundayMorning #Success #Innovation #RemoteWork #Careers #Family #Lifestyle #Strategy https://t.co/Gsr7LrUlEa",brand longer what tell consumer what consumer tell each other,Hamburg,0,IN
654,1419188262166425602,2021-07-25 06:50:23+00:00,"Finally understand the need for multiple screens. When you have 3 online training programs running simultaneously, weekends in pet care be like:

#petcare #startups #remotework https://t.co/lLMIAIerjo",finally understand need multiple screen when have online training program running simultaneously weekend care like,"New Delhi, India",0,IN
655,1419185711325061120,2021-07-25 06:40:15+00:00,"RT @SwiftXccess: We are actively hiring for many exciting roles across engineering, product, business development, and sales.
See all avail…",actively hiring many exciting role across engineering product business development sale avail,United Kingdom,1,GB
656,1419184913551659010,2021-07-25 06:37:05+00:00,"Remote work arrangements spark new questions about old federal workforce policies - Federal News Network
#agencies #work #people #hiring #remote #remotework
via https://t.co/1VuBYNRfJY
☛ https://t.co/F9xHqgOIoJ https://t.co/hmFXL02OU8",remote work arrangement spark question about federal workforce policy federal news network,"Chicago, IL",0,US
657,1419183707668238341,2021-07-25 06:32:17+00:00,"Leadership Tip #11: Substitute the Word Trust for Empower
#want #board #teams #agile #work #remotework
via https://t.co/EJjtasb2FC
☛ https://t.co/lasUpbNxR2 https://t.co/WAHspe1keC",leadership substitute word trust empower,"Chicago, IL",1,US
658,1419183415895670785,2021-07-25 06:31:08+00:00,"RT @Gigworkersocial: Looking forward to having a strong remote 🤝culture? Well, here's how you can build one. #remotework #futureofwork #Nom…",looking forward having strong remote culture well here build,"Berlin, Germany",1,DE
659,1419182805083430912,2021-07-25 06:28:42+00:00,"Identify your problems, but give your power and energy to solutions.

#Business #StartUp #Entrepreneurship #ThinkBigSundayWithMarsha #Insurtech #Fintech #MondayMorning #Success #Innovation #RemoteWork #Careers #Disruption #Marketing #Lifestyle #Strategy #DataScience #BigData https://t.co/z3lydVsg7T",identify your problem give your power energy solution,Hamburg,1,IN
660,1419182707922329610,2021-07-25 06:28:19+00:00,RT @CharlieD1959: How has remote working impacted introvert personalities? This article from @BizMattersmag shows you how to support introv…,remote working impacted introvert personality this article from show support introv, 👉👉,0,None
661,1419181870407983106,2021-07-25 06:24:59+00:00,How has remote working impacted introvert personalities? This article from @BizMattersmag shows you how to support introverted employees and help them to thrive in a remote environment. #Business #Support #Remotework https://t.co/dPchx4xqvK,remote working impacted introvert personality this article from show support introverted employee help them thrive remote environment,United Kingdom,0,GB
662,1419181267266916355,2021-07-25 06:22:35+00:00,"RT @ellehempen: Awesome panel, but 1 burning question I had that wasn't answered at #WingSummit: I hear you that #remotework  is here to st…",awesome panel burning question that wasn answered hear that here,"California, USA",1,US
663,1419181122962010113,2021-07-25 06:22:01+00:00,"👋 Custom Decorators is hiring remotely for a Accounts Payable Processor.
    
    #RemoteJob #RemoteWork  #Finance 
    Apply now! 👇
    https://t.co/EKOxK9cT7H",custom decorator hiring remotely account payable processor apply,Worldwide,0,None
664,1419178880355737611,2021-07-25 06:13:06+00:00,"RT @stratorob: Is there a Problem With Employer #Health Insurance https://t.co/0YAzKI4iUv 

@dinisguarda @Stevewal63 @thomaspower @UrsBolt…",there problem with employer insurance,"Berlin, Germany",0,DE
665,1419178773317042177,2021-07-25 06:12:41+00:00,"Is there a Problem With Employer #Health Insurance https://t.co/0YAzKI4iUv 

@dinisguarda @Stevewal63 @thomaspower @UrsBolt @efipm @AkwyZ @justinsuntron 
#HR #Careers #RemoteWork #NewNormal #Insurance #Insurtech #Finserv #DigitalTransformation https://t.co/WOPKwHCJf9",there problem with employer insurance,Hamburg,0,IN
666,1419176465866760194,2021-07-25 06:03:31+00:00,"#covid with  #remotework has shown to me who is valuable in a company. Gone is the prestige of a carpark, a corner office, the executive lounge, meetings in the board room. These positions and people have little value as in a remote work environment everyone needs to step up.",with shown valuable company gone prestige carpark corner office executive lounge meeting board room these position people have little value remote work environment everyone need step,"Queensland, Australia",0,US
667,1419175597213982723,2021-07-25 06:00:04+00:00,"Many companies are allowing employees to work from anywhere. Here are some tips on how to negotiate your remote salary.
https://t.co/8VjZvyCvJs 

#zoneitsolutions #recruitment #employeengagement #remotework #remoteteam #employeeexperience #wfhsolutions #humanresources #payroll https://t.co/rvh5O2573d",many company allowing employee work from anywhere here some tip negotiate your remote salary,Melbourne,0,US
668,1419175590339416064,2021-07-25 06:00:02+00:00,Learn How to Create Your Own Courses and Sell Them Online: https://t.co/GTjOVXI8KH #elearning #digitalnomad #workfromhome #remotework #readinglist,learn create your course sell them online,Florida,1,US
669,1419173991940595715,2021-07-25 05:53:41+00:00,"RT @changeabilitycs: Don't miss our next group session on finding and landing a #remotejob! We have point 9 spots left! 

Register at https…",miss next group session finding landing have point spot left register http,"Philadelphia, PA",0,US
670,1419173673831907331,2021-07-25 05:52:25+00:00,"Don't miss our next group session on finding and landing a #remotejob! We have point 9 spots left! 

Register at https://t.co/EejLIcldJ9

Registration includes free résumé templates, an e-book on #remotework (launching soon), and a recording of the virtual session.

#digitalnomad",miss next group session finding landing have point spot left register registration includes free template book launching soon recording virtual session,"Philadelphia, PA",0,US
671,1419170222603345923,2021-07-25 05:38:42+00:00,"RT @stratorob: It is difficult to imagine a world without banks. They have been integrated into our everyday lives.

#Business #ThinkBigSun…",difficult imagine world without bank they have been integrated into everyday life,USA|EUROPE|ASIA|GLOBAL✈️,1,US
672,1419169678912626691,2021-07-25 05:36:33+00:00,"RT @uctodaynews: Just Posted: Data-Driven Decisions: Getting the Transition to #HybridWork Right
@vyopta's VP of Product Management tells U…",just posted data driven decision getting transition right product management tell,"London, England",0,GB
673,1419169574570938368,2021-07-25 05:36:08+00:00,"▶︎▷ Join us as we expand our team, refer/apply now!

Role: Blockchain Developer 
Location: Remote 
Type: Full-time

Apply here&gt;&gt; https://t.co/SruXYIdOls

#HIRINGNOW #remotework #remotejob #blockchain 
#blockchainjobs #cryptojobs #razor #razornetwork https://t.co/dQAGEzRFdv https://t.co/3JfDPz04u2",join expand team refer apply role blockchain developer location remote type full time apply here,Everywhere,0,None
674,1419169133925748742,2021-07-25 05:34:23+00:00,"▶︎▷ Join us as we expand our team, refer/apply now!

Role: Blockchain Developer 
Location: Remote 
Type: Full-time

Apply here&gt;&gt; https://t.co/SruXYIdOls

#HIRINGNOW #remotework #remotejob #blockchain 
#blockchainjobs #cryptojobs #razor #razornetwork https://t.co/dQAGEzRFdv",join expand team refer apply role blockchain developer location remote type full time apply here,Everywhere,0,None
675,1419167301996326915,2021-07-25 05:27:06+00:00,"RT @stratorob: It is difficult to imagine a world without banks. They have been integrated into our everyday lives.

#Business #ThinkBigSun…",difficult imagine world without bank they have been integrated into everyday life,"Berlin, Germany",1,DE
676,1419167289778319363,2021-07-25 05:27:03+00:00,"Embrace remote work or prepare to lose more than top talent Fast Company - Fast Company
#policy #work #you&amp;#x2019 #personal #it&amp;#x2019 #remotework
via https://t.co/kX1sQlD3AP
☛ https://t.co/Ozqa6Qpu4K https://t.co/nRVcd9RY9V",embrace remote work prepare lose more than talent fast company fast company,"Chicago, IL",0,US
